Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,snapshot_date
296,Dalton Knecht,24,LAL,SF,36,1,450,66,151,0.437,29,91,0.319,37,60,0.617,0.533,11,16,0.688,11,45,56,13,8,9,16,37,172,0,NA,2026-01-21
297,Kevin Love,37,UTA,PF,24,4,420,55,140,0.393,35,99,0.354,20,41,0.488,0.518,27,33,0.818,42,94,136,45,8,7,19,43,172,0,NA,2026-01-21
298,Micah Peavy,24,NOP,SG,37,1,585,72,184,0.391,16,66,0.242,56,118,0.475,0.435,11,15,0.733,31,48,79,43,24,5,11,65,171,0,NA,2026-01-21
299,Jaylin Williams,23,OKC,PF,30,4,537,54,147,0.367,35,115,0.304,19,32,0.594,0.486,28,39,0.718,15,124,139,73,18,15,26,58,171,0,NA,2026-01-21
300,Jaylen Clark,24,MIN,SG,41,0,578,60,138,0.435,17,57,0.298,43,81,0.531,0.496,33,51,0.647,39,43,82,24,32,7,14,60,170,0,NA,2026-01-21
301,Asa Newell,20,ATL,PF,33,0,351,67,120,0.558,25,57,0.439,42,63,0.667,0.663,11,20,0.55,28,35,63,18,12,11,17,53,170,0,NA,2026-01-21
302,Cody Williams,21,UTA,SG,31,8,535,71,155,0.458,12,55,0.218,59,100,0.59,0.497,11,19,0.579,21,42,63,24,11,9,15,50,165,0,NA,2026-01-21
303,Ochai Agbaji,25,TOR,SG,36,13,586,63,154,0.409,12,61,0.197,51,93,0.548,0.448,24,27,0.889,27,57,84,27,15,9,16,70,162,0,NA,2026-01-21
304,Pat Spencer,29,GSW,PG,30,3,411,62,152,0.408,17,47,0.362,45,105,0.429,0.464,21,24,0.875,19,40,59,89,18,1,27,33,162,0,NA,2026-01-21
305,Karlo Matković,24,NOP,PF,32,2,407,69,110,0.627,14,33,0.424,55,77,0.714,0.691,8,15,0.533,25,76,101,23,8,24,17,46,160,0,NA,2026-01-21
306,Jarred Vanderbilt,26,LAL,PF,33,3,653,61,127,0.48,16,53,0.302,45,74,0.608,0.543,22,31,0.71,55,117,172,43,26,12,38,63,160,0,NA,2026-01-21
307,Justin Edwards,22,PHI,SF,33,5,474,56,146,0.384,32,96,0.333,24,50,0.48,0.493,15,17,0.882,15,35,50,38,21,8,21,50,159,0,NA,2026-01-21
308,Quenton Jackson,27,IND,PG,21,9,341,51,117,0.436,16,44,0.364,35,73,0.479,0.504,40,51,0.784,12,31,43,41,14,4,26,36,158,0,NA,2026-01-21
309,Drew Eubanks,28,SAC,C,30,11,420,66,110,0.6,1,4,0.25,65,106,0.613,0.605,24,43,0.558,25,57,82,8,12,19,25,41,157,0,NA,2026-01-21
310,Taylor Hendricks,22,UTA,PF,31,6,466,55,117,0.47,23,63,0.365,32,54,0.593,0.568,23,30,0.767,28,67,95,21,13,8,17,39,156,0,NA,2026-01-21
311,Landry Shamet,28,NYK,SG,18,6,368,47,108,0.435,31,79,0.392,16,29,0.552,0.579,31,40,0.775,7,25,32,19,8,4,8,23,156,0,NA,2026-01-21
312,Jabari Walker,23,PHI,PF,40,6,509,55,132,0.417,14,57,0.246,41,75,0.547,0.47,32,44,0.727,50,82,132,20,13,11,17,70,156,0,NA,2026-01-21
313,Keaton Wallace,26,ATL,PG,36,2,440,56,133,0.421,33,82,0.402,23,51,0.451,0.545,6,11,0.545,3,43,46,79,21,5,22,37,151,0,NA,2026-01-21
314,Branden Carlson,26,OKC,C,30,2,327,61,115,0.53,19,54,0.352,42,61,0.689,0.613,9,17,0.529,17,58,75,18,6,15,11,28,150,0,NA,2026-01-21
315,Zach Edey,23,MEM,C,11,11,284,62,98,0.633,1,5,0.2,61,93,0.656,0.638,25,32,0.781,43,79,122,12,7,21,26,37,150,0,NA,2026-01-21
316,Jordan Hawkins,23,NOP,SG,35,0,493,54,169,0.32,28,93,0.301,26,76,0.342,0.402,14,18,0.778,14,48,62,26,8,7,22,22,150,0,NA,2026-01-21
317,Tony Bradley,28,IND,C,36,3,410,58,101,0.574,1,2,0.5,57,99,0.576,0.579,32,43,0.744,54,50,104,20,5,7,17,60,149,0,NA,2026-01-21
318,Lonzo Ball,28,CLE,PG,30,3,636,49,161,0.304,36,133,0.271,13,28,0.464,0.416,14,20,0.7,25,92,117,124,37,8,45,38,148,0,NA,2026-01-21
319,Jalen Wilson,25,BRK,PF,28,0,387,46,121,0.38,27,76,0.355,19,45,0.422,0.492,28,35,0.8,4,29,33,15,9,2,12,32,147,0,NA,2026-01-21
320,Tyrese Proctor,21,CLE,PG,30,1,323,50,136,0.368,27,85,0.318,23,51,0.451,0.467,19,23,0.826,5,32,37,38,10,0,16,33,146,0,NA,2026-01-21
321,Jamaree Bouyea,26,PHO,PG,19,0,280,59,105,0.562,16,39,0.41,43,66,0.652,0.638,11,16,0.688,10,29,39,33,12,7,7,14,145,0,NA,2026-01-21
322,Hugo González,19,BOS,SF,37,2,554,59,120,0.492,18,51,0.353,41,69,0.594,0.567,9,17,0.529,33,91,124,22,22,10,23,72,145,0,NA,2026-01-21
323,Mitchell Robinson,27,NYK,C,30,13,581,62,93,0.667,0,0,NA,62,93,0.667,0.667,19,51,0.373,148,128,276,33,25,35,21,70,143,0,NA,2026-01-21
324,Thomas Bryant,28,CLE,C,31,0,282,51,98,0.52,16,47,0.34,35,51,0.686,0.602,24,29,0.828,23,55,78,13,7,12,10,34,142,0,NA,2026-01-21
325,GG Jackson II,21,MEM,PF,21,3,318,51,115,0.443,16,58,0.276,35,57,0.614,0.513,23,31,0.742,8,51,59,14,16,9,20,28,141,0,NA,2026-01-21
326,Nick Smith Jr.,21,LAL,SG,23,1,300,53,124,0.427,27,68,0.397,26,56,0.464,0.536,7,11,0.636,2,16,18,27,8,2,18,24,140,0,NA,2026-01-21
327,Trayce Jackson-Davis,25,GSW,C,32,1,380,56,94,0.596,1,1,1,55,93,0.591,0.601,26,46,0.565,45,62,107,29,10,18,14,36,139,0,NA,2026-01-21
328,Zeke Nnaji,25,DEN,PF,31,1,406,49,98,0.5,10,36,0.278,39,62,0.629,0.551,31,38,0.816,19,61,80,17,13,15,14,42,139,0,NA,2026-01-21
329,Adem Bona,22,PHI,C,33,3,564,48,81,0.593,2,5,0.4,46,76,0.605,0.605,40,59,0.678,61,71,132,8,11,47,25,66,138,0,NA,2026-01-21
330,Johnny Furphy,21,IND,SG,26,12,444,52,102,0.51,19,50,0.38,33,52,0.635,0.603,13,28,0.464,21,79,100,19,15,5,21,42,136,0,NA,2026-01-21
331,Noah Penda,21,ORL,SF,27,2,375,48,110,0.436,19,45,0.422,29,65,0.446,0.523,19,31,0.613,44,66,110,31,14,12,20,35,134,0,NA,2026-01-21
332,Trendon Watford,25,PHI,PF,21,4,339,51,98,0.52,8,20,0.4,43,78,0.551,0.561,24,32,0.75,18,55,73,60,6,5,24,44,134,1,NA,2026-01-21
333,Christian Braun,24,DEN,SG,14,14,404,51,111,0.459,7,33,0.212,44,78,0.564,0.491,24,32,0.75,20,39,59,35,9,6,17,29,133,0,NA,2026-01-21
334,Tyus Jones,29,ORL,PG,42,8,675,49,142,0.345,26,92,0.283,23,50,0.46,0.437,6,6,1,8,38,46,100,31,3,11,24,130,0,NA,2026-01-21
335,Bogdan Bogdanović,33,LAC,SG,16,3,360,44,117,0.376,24,72,0.333,20,45,0.444,0.479,16,19,0.842,5,41,46,43,8,1,19,40,128,0,NA,2026-01-21
336,Clint Capela,31,HOU,C,35,1,398,57,104,0.548,0,0,NA,57,104,0.548,0.548,14,26,0.538,83,70,153,18,18,23,16,30,128,0,NA,2026-01-21
337,Kenrich Williams,31,OKC,PF,24,0,328,51,102,0.5,20,53,0.377,31,49,0.633,0.598,6,13,0.462,18,49,67,35,14,3,13,25,128,0,NA,2026-01-21
338,Gui Santos,23,GSW,PF,34,2,386,44,94,0.468,22,60,0.367,22,34,0.647,0.585,16,24,0.667,26,52,78,35,15,6,26,45,126,0,NA,2026-01-21
339,Jett Howard,22,ORL,SF,27,0,290,43,117,0.368,24,73,0.329,19,44,0.432,0.47,15,16,0.938,10,29,39,23,4,4,6,26,125,0,NA,2026-01-21
340,Kyle Anderson,32,UTA,SF,16,0,320,49,94,0.521,2,4,0.5,47,90,0.522,0.532,20,33,0.606,16,40,56,46,20,8,15,36,120,0,NA,2026-01-21
341,Rob Dillingham,21,MIN,PG,32,0,312,45,133,0.338,11,31,0.355,34,102,0.333,0.38,15,20,0.75,5,34,39,57,17,3,32,36,116,0,NA,2026-01-21
342,Liam McNeeley,20,CHO,SF,27,0,336,34,86,0.395,22,58,0.379,12,28,0.429,0.523,25,31,0.806,11,48,59,23,5,3,12,35,115,0,NA,2026-01-21
343,Jeremy Sochan,22,SAS,PF,26,0,350,47,98,0.48,9,35,0.257,38,63,0.603,0.526,11,16,0.688,26,47,73,28,10,4,18,50,114,0,NA,2026-01-21
344,Jevon Carter,30,CHI,PG,21,0,233,37,93,0.398,29,70,0.414,8,23,0.348,0.554,10,10,1,5,16,21,18,12,0,10,16,113,0,NA,2026-01-21
345,Nolan Traoré,19,BRK,PG,21,0,372,39,118,0.331,19,60,0.317,20,58,0.345,0.411,16,20,0.8,3,21,24,56,9,5,25,32,113,0,NA,2026-01-21
346,Jamison Battle,24,TOR,SF,32,2,282,43,78,0.551,20,45,0.444,23,33,0.697,0.679,6,9,0.667,10,38,48,14,5,2,12,25,112,0,NA,2026-01-21
347,Gabe Vincent,29,LAL,PG,22,7,439,35,105,0.333,30,83,0.361,5,22,0.227,0.476,10,11,0.909,6,13,19,29,9,1,9,50,110,0,NA,2026-01-21
348,Cam Christie,20,LAC,SG,29,0,294,34,85,0.4,10,36,0.278,24,49,0.49,0.459,29,39,0.744,10,42,52,17,8,2,12,14,107,0,NA,2026-01-21
349,Baylor Scheierman,25,BOS,SG,37,2,454,38,79,0.481,27,64,0.422,11,15,0.733,0.652,4,5,0.8,11,55,66,25,20,2,16,54,107,0,NA,2026-01-21
350,Guerschon Yabusele,30,NYK,C,36,0,337,39,99,0.394,20,63,0.317,19,36,0.528,0.495,8,12,0.667,21,57,78,17,3,4,14,34,106,0,NA,2026-01-21
351,Jonathan Isaac,28,ORL,PF,35,0,357,35,79,0.443,6,31,0.194,29,48,0.604,0.481,26,43,0.605,29,65,94,9,13,18,12,27,102,0,NA,2026-01-21
352,Rayan Rupert,21,POR,SG,37,0,430,40,107,0.374,14,50,0.28,26,57,0.456,0.439,7,12,0.583,16,47,63,27,19,2,15,45,101,0,NA,2026-01-21
353,Jeremiah Robinson-Earl,25,2TM,PF,20,3,355,37,99,0.374,10,40,0.25,27,59,0.458,0.424,17,18,0.944,36,66,102,15,9,1,11,26,101,0,NA,2026-01-21
353,Jeremiah Robinson-Earl,25,IND,PF,17,3,300,29,83,0.349,8,33,0.242,21,50,0.42,0.398,13,14,0.929,32,56,88,12,7,1,10,23,79,0,NA,2026-01-21
353,Jeremiah Robinson-Earl,25,DAL,PF,3,0,55,8,16,0.5,2,7,0.286,6,9,0.667,0.563,4,4,1,4,10,14,3,2,0,1,3,22,0,NA,2026-01-21
354,Moussa Cisse,23,DAL,C,25,1,296,39,59,0.661,0,0,NA,39,59,0.661,0.661,22,48,0.458,48,69,117,6,9,30,21,45,100,0,NA,2026-01-21
355,Terrence Shannon Jr.,25,MIN,SG,22,0,282,32,81,0.395,15,37,0.405,17,44,0.386,0.488,21,27,0.778,6,22,28,14,7,1,15,29,100,0,NA,2026-01-21
356,Malaki Branham,22,WAS,SG,24,0,230,33,72,0.458,8,27,0.296,25,45,0.556,0.514,25,30,0.833,10,28,38,21,10,3,12,16,99,0,NA,2026-01-21
357,Zach Collins,28,CHI,C,10,0,184,37,64,0.578,9,21,0.429,28,43,0.651,0.648,14,20,0.7,16,40,56,15,2,4,10,18,97,0,NA,2026-01-21
358,Kelly Olynyk,34,SAS,C,27,0,259,33,68,0.485,9,36,0.25,24,32,0.75,0.551,20,30,0.667,17,35,52,35,12,1,14,33,95,0,NA,2026-01-21
359,Olivier-Maxence Prosper,23,MEM,PF,20,0,226,31,64,0.484,7,22,0.318,24,42,0.571,0.539,26,28,0.929,12,33,45,15,4,1,12,16,95,0,NA,2026-01-21
360,Duop Reath,29,POR,C,32,0,258,33,74,0.446,23,55,0.418,10,19,0.526,0.601,5,6,0.833,10,28,38,10,5,8,7,28,94,0,NA,2026-01-21
361,Caleb Martin,30,DAL,SF,37,3,429,37,84,0.44,5,23,0.217,32,61,0.525,0.47,14,23,0.609,17,53,70,52,23,5,22,53,93,0,NA,2026-01-21
362,Dwight Powell,34,DAL,C,30,5,427,29,43,0.674,0,0,NA,29,43,0.674,0.674,34,53,0.642,37,68,105,30,16,11,16,60,92,0,NA,2026-01-21
363,Jericho Sims,27,MIL,C,30,4,431,41,49,0.837,0,0,NA,41,49,0.837,0.837,8,13,0.615,39,74,113,19,6,5,30,51,90,0,NA,2026-01-21
364,Nick Richards,28,PHO,C,28,2,254,35,71,0.493,0,0,NA,35,71,0.493,0.493,19,28,0.679,35,56,91,8,4,14,25,39,89,0,NA,2026-01-21
365,Gary Harris,31,MIL,SG,32,0,468,31,62,0.5,18,37,0.486,13,25,0.52,0.645,7,7,1,9,39,48,33,20,5,13,38,87,0,NA,2026-01-21
366,Dalen Terry,23,CHI,SG,28,0,284,34,78,0.436,13,34,0.382,21,44,0.477,0.519,6,11,0.545,15,33,48,30,18,8,16,28,87,0,NA,2026-01-21
367,Yanic Konan Niederhäuser,22,LAC,C,24,0,211,33,51,0.647,0,2,0,33,49,0.673,0.647,20,31,0.645,20,32,52,8,2,11,12,28,86,0,NA,2026-01-21
368,Micah Potter,27,IND,C,13,2,220,25,54,0.463,15,37,0.405,10,17,0.588,0.602,21,22,0.955,8,39,47,19,4,3,10,22,86,0,NA,2026-01-21
369,KJ Simpson,23,CHO,PG,14,2,223,31,89,0.348,12,39,0.308,19,50,0.38,0.416,10,16,0.625,5,24,29,35,15,0,24,14,84,0,NA,2026-01-21
370,Ethan Thompson,26,IND,SG,19,5,305,29,81,0.358,16,56,0.286,13,25,0.52,0.457,10,15,0.667,11,24,35,26,10,5,12,37,84,0,NA,2026-01-21
371,Julian Phillips,22,CHI,SF,30,2,291,32,75,0.427,14,44,0.318,18,31,0.581,0.52,5,6,0.833,20,20,40,7,15,6,6,32,83,0,NA,2026-01-21
372,Julian Strawther,23,DEN,SG,22,0,213,27,73,0.37,7,31,0.226,20,42,0.476,0.418,22,29,0.759,2,26,28,16,4,1,10,23,83,0,NA,2026-01-21
373,Dylan Cardwell,24,SAC,C,17,1,316,34,64,0.531,0,1,0,34,63,0.54,0.531,14,26,0.538,47,69,116,16,12,25,12,65,82,0,NA,2026-01-21
374,Ousmane Dieng,22,OKC,C,20,0,228,30,68,0.441,16,37,0.432,14,31,0.452,0.559,6,6,1,6,26,32,19,1,5,6,19,82,0,NA,2026-01-21
375,Kobe Brown,26,LAC,PF,28,0,262,26,72,0.361,10,43,0.233,16,29,0.552,0.431,18,22,0.818,17,32,49,24,7,2,11,14,80,0,NA,2026-01-21
376,Josh Green,25,CHO,SG,19,0,298,29,69,0.42,20,53,0.377,9,16,0.563,0.565,2,4,0.5,16,19,35,19,11,1,9,19,80,0,NA,2026-01-21
377,Carter Bryant,20,SAS,PF,34,0,274,29,87,0.333,11,45,0.244,18,42,0.429,0.397,10,12,0.833,13,43,56,6,6,4,12,26,79,0,NA,2026-01-21
378,Garrison Mathews,29,IND,SG,15,1,196,21,52,0.404,17,46,0.37,4,6,0.667,0.567,19,23,0.826,2,15,17,10,6,3,3,19,78,0,NA,2026-01-21
379,John Konchar,29,MEM,SG,25,0,327,29,59,0.492,10,32,0.313,19,27,0.704,0.576,8,13,0.615,13,58,71,33,24,8,7,25,76,0,NA,2026-01-21
380,Walker Kessler,24,UTA,C,5,5,154,26,37,0.703,6,8,0.75,20,29,0.69,0.784,14,20,0.7,23,31,54,15,7,9,16,22,72,0,NA,2026-01-21
381,Kasparas Jakučionis,19,MIA,PG,18,2,264,20,65,0.308,17,40,0.425,3,25,0.12,0.438,14,16,0.875,13,25,38,31,9,0,15,30,71,0,NA,2026-01-21
382,PJ Hall,23,2TM,C,15,2,154,26,44,0.591,3,5,0.6,23,39,0.59,0.625,14,20,0.7,23,29,52,7,1,9,11,16,69,0,NA,2026-01-21
382,PJ Hall,23,MEM,C,7,0,27,5,9,0.556,1,3,0.333,4,6,0.667,0.611,2,3,0.667,3,6,9,2,0,2,1,3,13,0,NA,2026-01-21
382,PJ Hall,23,CHO,C,8,2,127,21,35,0.6,2,2,1,19,33,0.576,0.629,12,17,0.706,20,23,43,5,1,7,10,13,56,0,NA,2026-01-21
383,Ben Saraf,19,BRK,SG,12,5,203,22,62,0.355,9,33,0.273,13,29,0.448,0.427,12,15,0.8,5,14,19,34,8,3,23,15,65,0,NA,2026-01-21
384,Jae'Sean Tate,30,HOU,SF,25,0,192,28,54,0.519,6,17,0.353,22,37,0.595,0.574,3,3,1,17,18,35,13,5,3,4,28,65,0,NA,2026-01-21
385,RayJ Dennis,24,3TM,PG,15,0,177,22,73,0.301,12,39,0.308,10,34,0.294,0.384,8,9,0.889,8,15,23,30,4,4,15,17,64,0,NA,2026-01-21
385,RayJ Dennis,24,IND,PG,13,0,168,22,72,0.306,12,38,0.316,10,34,0.294,0.389,8,9,0.889,8,13,21,26,3,4,14,16,64,0,NA,2026-01-21
385,RayJ Dennis,24,LAC,PG,1,0,4,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,2,2,0,0,0,1,0,0,0,NA,2026-01-21
385,RayJ Dennis,24,ATL,PG,1,0,5,0,1,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,4,1,0,0,1,0,0,NA,2026-01-21
386,Pat Connaughton,33,CHO,SG,20,0,143,22,44,0.5,11,27,0.407,11,17,0.647,0.625,8,13,0.615,5,23,28,12,5,1,3,5,63,0,NA,2026-01-21
387,Rasheer Fleming,21,PHO,PF,24,0,167,24,68,0.353,8,39,0.205,16,29,0.552,0.412,7,9,0.778,16,14,30,4,6,6,4,19,63,0,NA,2026-01-21
388,Mohamed Diawara,20,NYK,SF,35,5,176,24,61,0.393,13,35,0.371,11,26,0.423,0.5,1,4,0.25,7,27,34,16,8,4,10,17,62,0,NA,2026-01-21
389,Marcus Sasser,25,DET,PG,11,0,100,20,41,0.488,13,29,0.448,7,12,0.583,0.646,8,9,0.889,1,11,12,19,7,2,8,12,61,0,NA,2026-01-21
390,Yang Hansen,20,POR,C,25,1,209,20,68,0.294,5,32,0.156,15,36,0.417,0.331,15,16,0.938,11,30,41,19,2,8,22,31,60,0,NA,2026-01-21
391,Larry Nance Jr.,33,CLE,PF,17,2,245,24,67,0.358,11,35,0.314,13,32,0.406,0.44,1,3,0.333,13,33,46,20,9,4,9,38,60,0,NA,2026-01-21
392,Javon Small,23,MEM,PG,14,0,176,19,56,0.339,10,31,0.323,9,25,0.36,0.429,12,15,0.8,5,15,20,46,4,2,18,18,60,0,NA,2026-01-21
393,Joan Beringer,19,MIN,PF,18,0,125,27,37,0.73,0,0,NA,27,37,0.73,0.73,3,4,0.75,17,21,38,5,3,7,5,19,57,0,NA,2026-01-21
394,Lindy Waters III,28,SAS,SG,26,0,188,19,54,0.352,15,47,0.319,4,7,0.571,0.491,1,1,1,2,19,21,11,4,0,3,17,54,0,NA,2026-01-21
395,Chaz Lanier,24,DET,SG,16,0,153,17,48,0.354,14,41,0.341,3,7,0.429,0.5,5,5,1,6,9,15,12,5,0,1,5,53,0,NA,2026-01-21
396,Chris Youngblood,23,OKC,SG,28,0,142,16,46,0.348,14,41,0.341,2,5,0.4,0.5,7,7,1,6,18,24,7,3,1,1,19,53,0,NA,2026-01-21
397,Keshad Johnson,24,MIA,SF,18,0,142,19,51,0.373,5,20,0.25,14,31,0.452,0.422,9,13,0.692,13,22,35,1,5,4,6,13,52,0,NA,2026-01-21
398,DaRon Holmes,23,DEN,PF,11,6,154,16,38,0.421,13,31,0.419,3,7,0.429,0.592,6,8,0.75,5,15,20,15,0,4,5,13,51,0,NA,2026-01-21
399,Jamir Watkins,24,WAS,SG,17,2,228,17,37,0.459,6,22,0.273,11,15,0.733,0.541,11,14,0.786,9,39,48,8,7,4,7,37,51,0,NA,2026-01-21
400,Bradley Beal,32,LAC,SG,6,6,121,18,48,0.375,7,19,0.368,11,29,0.379,0.448,6,8,0.75,2,3,5,10,3,0,9,14,49,0,NA,2026-01-21
401,Amir Coffey,28,MIL,SG,24,0,188,16,37,0.432,4,17,0.235,12,20,0.6,0.486,13,14,0.929,5,14,19,8,2,2,4,6,49,0,NA,2026-01-21
402,Myron Gardner,24,MIA,SF,16,0,101,18,37,0.486,8,21,0.381,10,16,0.625,0.595,5,5,1,11,15,26,9,5,2,1,18,49,0,NA,2026-01-21
403,A.J. Lawson,25,TOR,SG,10,0,103,16,41,0.39,8,22,0.364,8,19,0.421,0.488,9,9,1,6,15,21,3,4,3,3,14,49,0,NA,2026-01-21
404,Taurean Prince,31,MIL,SF,8,0,169,17,38,0.447,12,28,0.429,5,10,0.5,0.605,3,3,1,0,13,13,8,6,2,5,20,49,0,NA,2026-01-21
405,Jamal Cain,26,ORL,SF,17,0,122,14,36,0.389,5,18,0.278,9,18,0.5,0.458,15,18,0.833,7,6,13,5,4,1,6,20,48,0,NA,2026-01-21
406,Isaiah Livers,27,PHO,PF,23,0,234,16,43,0.372,10,31,0.323,6,12,0.5,0.488,5,6,0.833,13,30,43,15,10,6,10,23,47,0,NA,2026-01-21
407,Chris Paul,40,LAC,PG,16,0,228,18,56,0.321,10,30,0.333,8,26,0.308,0.411,1,2,0.5,6,22,28,53,11,0,16,23,47,0,NA,2026-01-21
408,Ariel Hukporti,23,NYK,C,28,4,252,16,31,0.516,0,1,0,16,30,0.533,0.516,13,20,0.65,30,45,75,17,5,16,15,35,45,0,NA,2026-01-21
409,Leonard Miller,22,MIN,SF,17,0,86,18,32,0.563,1,11,0.091,17,21,0.81,0.578,7,11,0.636,6,17,23,5,4,0,7,11,44,0,NA,2026-01-21
410,Jalen Green,23,PHO,SG,3,2,50,15,34,0.441,8,18,0.444,7,16,0.438,0.559,5,7,0.714,2,4,6,7,2,0,4,3,43,0,NA,2026-01-21
411,Kevon Looney,29,NOP,C,16,6,227,18,45,0.4,1,9,0.111,17,36,0.472,0.411,5,8,0.625,37,43,80,25,6,8,8,30,42,0,NA,2026-01-21
412,Obi Toppin,27,IND,PF,3,0,82,15,36,0.417,3,17,0.176,12,19,0.632,0.458,9,9,1,3,17,20,5,3,0,6,7,42,0,NA,2026-01-21
413,Maxi Kleber,34,LAL,PF,20,1,230,13,40,0.325,4,17,0.235,9,23,0.391,0.375,11,14,0.786,14,23,37,14,6,5,7,31,41,0,NA,2026-01-21
414,Jordan McLaughlin,29,SAS,PG,18,0,108,15,33,0.455,7,18,0.389,8,15,0.533,0.561,4,5,0.8,4,7,11,13,9,0,8,8,41,0,NA,2026-01-21
415,Hunter Tyson,25,DEN,PF,17,2,132,13,49,0.265,6,30,0.2,7,19,0.368,0.327,9,11,0.818,4,23,27,12,2,1,4,11,41,0,NA,2026-01-21
416,JD Davison,23,HOU,PG,20,0,143,14,39,0.359,6,21,0.286,8,18,0.444,0.436,5,9,0.556,2,13,15,20,5,4,5,11,39,0,NA,2026-01-21
417,AJ Johnson,21,WAS,SG,23,0,163,16,62,0.258,4,19,0.211,12,43,0.279,0.29,3,4,0.75,7,19,26,14,5,0,11,9,39,0,NA,2026-01-21
418,Devin Carter,23,SAC,PG,12,0,101,13,38,0.342,5,20,0.25,8,18,0.444,0.408,7,7,1,5,9,14,13,6,2,8,10,38,0,NA,2026-01-21
419,Taelon Peter,23,IND,SG,22,0,139,12,40,0.3,10,37,0.27,2,3,0.667,0.425,4,6,0.667,6,17,23,16,6,2,10,9,38,0,NA,2026-01-21
420,Drew Timme,25,LAL,PF,9,0,73,16,26,0.615,5,9,0.556,11,17,0.647,0.712,0,1,0,4,8,12,9,3,0,3,5,37,0,NA,2026-01-21
421,Johnny Juzang,24,MIN,SG,17,0,67,14,32,0.438,5,20,0.25,9,12,0.75,0.516,3,4,0.75,5,9,14,6,2,0,3,3,36,0,NA,2026-01-21
422,Blake Wesley,22,POR,SG,6,0,98,14,34,0.412,2,10,0.2,12,24,0.5,0.441,6,10,0.6,2,12,14,19,10,1,7,14,36,0,NA,2026-01-21
423,Dorian Finney-Smith,32,HOU,PF,12,0,186,12,40,0.3,8,31,0.258,4,9,0.444,0.4,3,3,1,13,20,33,6,3,2,7,20,35,0,NA,2026-01-21
424,Bronny James,21,LAL,SG,24,1,165,13,40,0.325,7,21,0.333,6,19,0.316,0.413,2,2,1,4,6,10,26,9,1,12,13,35,0,NA,2026-01-21
425,Eric Gordon,37,PHI,SG,6,0,74,12,21,0.571,8,14,0.571,4,7,0.571,0.762,1,2,0.5,1,1,2,3,4,1,3,3,33,0,NA,2026-01-21
426,Nigel Hayes-Davis,31,PHO,SF,23,0,180,15,43,0.349,2,15,0.133,13,28,0.464,0.372,1,2,0.5,11,18,29,7,7,1,7,15,33,0,NA,2026-01-21
427,Jeff Green,39,HOU,PF,15,0,66,12,25,0.48,8,17,0.471,4,8,0.5,0.64,0,0,NA,1,7,8,2,0,1,1,5,32,0,NA,2026-01-21
428,David Jones García,24,SAS,SF,11,0,68,13,25,0.52,3,5,0.6,10,20,0.5,0.58,3,6,0.5,4,9,13,18,6,1,5,6,32,0,NA,2026-01-21
429,Andre Jackson Jr.,24,MIL,SG,17,0,117,9,28,0.321,4,17,0.235,5,11,0.455,0.393,9,10,0.9,5,8,13,19,5,2,8,18,31,0,NA,2026-01-21
430,Xavier Tillman Sr.,27,BOS,C,13,1,110,14,30,0.467,3,14,0.214,11,16,0.688,0.517,0,0,NA,10,15,25,5,6,2,5,9,31,0,NA,2026-01-21
431,Dereck Lively II,21,DAL,C,7,4,115,11,18,0.611,0,0,NA,11,18,0.611,0.611,8,10,0.8,14,23,37,13,4,11,10,21,30,0,NA,2026-01-21
432,Alijah Martin,24,TOR,SG,10,0,88,9,26,0.346,2,11,0.182,7,15,0.467,0.385,10,12,0.833,6,6,12,8,5,3,3,9,30,0,NA,2026-01-21
433,Pete Nance,25,MIL,PF,12,0,62,12,21,0.571,6,12,0.5,6,9,0.667,0.714,0,0,NA,2,10,12,4,3,2,3,3,30,0,NA,2026-01-21
434,Brooks Barnhizer,23,OKC,SG,21,0,160,12,27,0.444,1,6,0.167,11,21,0.524,0.463,4,6,0.667,7,31,38,9,3,2,3,12,29,0,NA,2026-01-21
435,Anthony Gill,33,WAS,PF,19,0,72,11,17,0.647,3,6,0.5,8,11,0.727,0.735,4,4,1,5,10,15,0,1,2,5,4,29,0,NA,2026-01-21
436,Miles Kelly,23,DAL,PG,8,0,76,11,28,0.393,7,22,0.318,4,6,0.667,0.518,0,0,NA,4,8,12,5,2,0,3,8,29,0,NA,2026-01-21
437,Christian Koloko,25,2TM,C,13,2,201,14,35,0.4,0,1,0,14,34,0.412,0.4,1,4,0.25,19,26,45,10,10,13,7,21,29,0,NA,2026-01-21
437,Christian Koloko,25,LAL,C,2,0,6,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,1,1,0,0,0,0,1,0,0,NA,2026-01-21
437,Christian Koloko,25,MEM,C,11,2,195,14,35,0.4,0,1,0,14,34,0.412,0.4,1,4,0.25,19,25,44,10,10,13,7,20,29,0,NA,2026-01-21
438,Kevin McCullar Jr.,24,NYK,SF,12,0,87,10,23,0.435,6,14,0.429,4,9,0.444,0.565,2,5,0.4,8,12,20,15,4,0,8,14,28,0,NA,2026-01-21
