Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,snapshot_date
302,Jevon Carter,30,CHI,PG,13,0,178,27,68,0.397,21,52,0.404,6,16,0.375,0.551,8,8,1,5,14,19,15,8,0,7,13,83,0,NA,2025-12-06
303,Nick Richards,28,PHO,C,22,2,215,31,60,0.517,0,0,NA,31,60,0.517,0.517,19,28,0.679,29,43,72,7,2,11,20,30,81,0,NA,2025-12-06
304,Spencer Jones,24,DEN,SF,18,7,278,29,51,0.569,12,27,0.444,17,24,0.708,0.686,9,14,0.643,22,15,37,12,9,3,11,39,79,0,NA,2025-12-06
305,Jeremiah Robinson-Earl,25,IND,PF,17,3,300,29,83,0.349,8,33,0.242,21,50,0.42,0.398,13,14,0.929,32,56,88,12,7,1,10,23,79,0,NA,2025-12-06
306,Justin Champagnie,24,WAS,SF,19,4,229,25,61,0.41,4,22,0.182,21,39,0.538,0.443,23,26,0.885,31,40,71,15,13,5,7,19,77,0,NA,2025-12-06
307,Rob Dillingham,21,MIN,PG,20,0,205,31,88,0.352,6,20,0.3,25,68,0.368,0.386,9,13,0.692,4,19,23,39,15,1,20,22,77,0,NA,2025-12-06
308,Kevin Love,37,UTA,PF,13,0,188,24,55,0.436,15,41,0.366,9,14,0.643,0.573,14,18,0.778,17,41,58,23,4,5,10,22,77,0,NA,2025-12-06
309,Liam McNeeley,20,CHO,SF,17,0,234,22,61,0.361,14,39,0.359,8,22,0.364,0.475,18,21,0.857,8,32,40,14,3,2,10,28,76,0,NA,2025-12-06
310,Al Horford,39,GSW,C,13,1,279,25,78,0.321,17,57,0.298,8,21,0.381,0.429,6,6,1,11,46,57,26,13,13,16,19,73,0,NA,2025-12-06
311,Walker Kessler,24,UTA,C,5,5,154,26,37,0.703,6,8,0.75,20,29,0.69,0.784,14,20,0.7,23,31,54,15,7,9,16,22,72,0,NA,2025-12-06
312,Cam Christie,20,LAC,SG,16,0,184,21,61,0.344,9,29,0.31,12,32,0.375,0.418,20,28,0.714,8,28,36,9,6,2,6,11,71,0,NA,2025-12-06
313,Nick Smith Jr.,21,LAL,SG,9,0,133,26,56,0.464,14,29,0.483,12,27,0.444,0.589,4,6,0.667,1,9,10,14,7,2,11,5,70,0,NA,2025-12-06
314,Clint Capela,31,HOU,C,19,0,208,29,52,0.558,0,0,NA,29,52,0.558,0.558,10,14,0.714,48,42,90,8,9,14,8,18,68,0,NA,2025-12-06
315,Tyler Kolek,24,NYK,PG,18,0,183,27,61,0.443,9,30,0.3,18,31,0.581,0.516,5,8,0.625,5,12,17,35,8,1,11,19,68,0,NA,2025-12-06
316,Baylor Scheierman,25,BOS,SG,19,0,236,25,44,0.568,17,34,0.5,8,10,0.8,0.761,1,1,1,8,30,38,15,9,2,8,26,68,0,NA,2025-12-06
317,Terrence Shannon Jr.,25,MIN,SG,13,0,186,21,50,0.42,10,24,0.417,11,26,0.423,0.52,16,21,0.762,3,18,21,11,4,0,12,21,68,0,NA,2025-12-06
318,Jamison Battle,24,TOR,SF,17,1,137,25,37,0.676,13,22,0.591,12,15,0.8,0.851,4,5,0.8,3,20,23,4,2,1,6,11,67,0,NA,2025-12-06
319,Nique Clifford,23,SAC,SG,18,2,291,23,67,0.343,9,31,0.29,14,36,0.389,0.41,12,18,0.667,11,33,44,30,7,5,11,39,67,0,NA,2025-12-06
320,Karlo Matković,24,NOP,PF,13,0,155,30,42,0.714,4,9,0.444,26,33,0.788,0.762,3,8,0.375,8,31,39,11,2,7,6,17,67,0,NA,2025-12-06
321,Tidjane Salaün,20,CHO,PF,10,0,146,21,41,0.512,13,26,0.5,8,15,0.533,0.671,11,15,0.733,5,31,36,6,5,2,7,14,66,0,NA,2025-12-06
322,John Konchar,29,MEM,SG,21,0,269,25,47,0.532,9,26,0.346,16,21,0.762,0.628,6,9,0.667,10,46,56,26,16,7,7,17,65,0,NA,2025-12-06
323,RayJ Dennis,24,IND,PG,13,0,168,22,72,0.306,12,38,0.316,10,34,0.294,0.389,8,9,0.889,8,13,21,26,3,4,14,16,64,0,NA,2025-12-06
324,Jarred Vanderbilt,26,LAL,PF,14,2,257,22,50,0.44,4,14,0.286,18,36,0.5,0.48,16,19,0.842,19,59,78,21,14,5,22,27,64,0,NA,2025-12-06
325,Jalen Williams,24,OKC,SG,4,4,120,24,57,0.421,2,8,0.25,22,49,0.449,0.439,14,14,1,1,22,23,24,4,5,6,10,64,0,NA,2025-12-06
326,Danny Wolf,21,BRK,PF,8,0,123,20,45,0.444,11,25,0.44,9,20,0.45,0.567,13,14,0.929,6,25,31,14,0,1,10,9,64,0,NA,2025-12-06
327,Guerschon Yabusele,30,NYK,C,21,0,213,24,61,0.393,11,40,0.275,13,21,0.619,0.484,4,8,0.5,14,33,47,9,3,4,6,24,63,0,NA,2025-12-06
328,Kobe Brown,26,LAC,PF,16,0,192,21,51,0.412,9,33,0.273,12,18,0.667,0.5,10,12,0.833,10,25,35,17,7,2,10,9,61,0,NA,2025-12-06
329,Branden Carlson,26,OKC,C,15,0,134,25,48,0.521,8,23,0.348,17,25,0.68,0.604,3,5,0.6,7,22,29,11,2,8,3,14,61,0,NA,2025-12-06
330,Duop Reath,29,POR,C,18,0,137,22,41,0.537,16,31,0.516,6,10,0.6,0.732,1,2,0.5,3,12,15,4,3,2,4,13,61,0,NA,2025-12-06
331,Kyle Anderson,32,UTA,SF,8,0,146,24,45,0.533,1,1,1,23,44,0.523,0.544,11,15,0.733,7,15,22,26,12,3,7,19,60,0,NA,2025-12-06
332,Hugo González,19,BOS,SF,18,1,213,25,50,0.5,8,18,0.444,17,32,0.531,0.58,2,5,0.4,12,25,37,10,13,3,11,34,60,0,NA,2025-12-06
333,Adem Bona,22,PHI,C,17,3,273,22,40,0.55,1,3,0.333,21,37,0.568,0.563,14,24,0.583,26,37,63,3,6,26,12,33,59,0,NA,2025-12-06
334,Quenton Jackson,27,IND,PG,5,3,101,20,37,0.541,6,12,0.5,14,25,0.56,0.622,13,18,0.722,5,12,17,18,5,1,6,10,59,0,NA,2025-12-06
335,Thomas Bryant,28,CLE,C,17,0,128,22,48,0.458,5,22,0.227,17,26,0.654,0.51,9,13,0.692,8,25,33,4,5,6,3,16,58,0,NA,2025-12-06
336,Jonathan Isaac,28,ORL,PF,20,0,203,22,49,0.449,5,24,0.208,17,25,0.68,0.5,9,18,0.5,17,47,64,2,6,10,7,15,58,0,NA,2025-12-06
337,Jaden Ivey,23,DET,SG,8,0,109,19,47,0.404,7,21,0.333,12,26,0.462,0.479,13,14,0.929,6,13,19,8,2,1,8,9,58,0,NA,2025-12-06
338,Asa Newell,20,ATL,PF,14,0,115,20,40,0.5,10,21,0.476,10,19,0.526,0.625,8,10,0.8,10,10,20,3,6,3,6,14,58,0,NA,2025-12-06
339,Ben Saraf,19,BRK,SG,11,5,183,19,54,0.352,8,29,0.276,11,25,0.44,0.426,12,15,0.8,5,13,18,30,8,3,22,15,58,0,NA,2025-12-06
340,Gabe Vincent,29,LAL,PG,11,6,248,18,51,0.353,15,40,0.375,3,11,0.273,0.5,7,7,1,4,7,11,20,6,1,6,28,58,0,NA,2025-12-06
341,Larry Nance Jr.,33,CLE,PF,16,2,240,23,65,0.354,10,33,0.303,13,32,0.406,0.431,1,3,0.333,13,32,45,20,9,4,9,38,57,0,NA,2025-12-06
342,Julian Phillips,22,CHI,SF,20,2,206,23,52,0.442,8,27,0.296,15,25,0.6,0.519,3,4,0.75,15,13,28,6,10,5,2,23,57,0,NA,2025-12-06
343,Jamaree Bouyea,26,PHO,PG,7,0,95,21,34,0.618,9,15,0.6,12,19,0.632,0.75,3,4,0.75,2,6,8,10,5,2,1,6,54,0,NA,2025-12-06
344,Moussa Cisse,23,DAL,C,17,1,179,21,34,0.618,0,0,NA,21,34,0.618,0.618,11,27,0.407,23,36,59,3,4,19,13,29,53,0,NA,2025-12-06
345,Trayce Jackson-Davis,25,GSW,C,13,1,152,20,39,0.513,0,0,NA,20,39,0.513,0.513,13,22,0.591,21,19,40,13,4,7,8,19,53,0,NA,2025-12-06
346,Tyus Jones,29,ORL,PG,23,1,315,21,62,0.339,9,36,0.25,12,26,0.462,0.411,2,2,1,3,15,18,46,15,2,7,14,53,0,NA,2025-12-06
347,Pat Connaughton,33,CHO,SG,12,0,116,18,37,0.486,9,24,0.375,9,13,0.692,0.608,6,9,0.667,4,19,23,7,5,1,3,5,51,0,NA,2025-12-06
348,Bones Hyland,25,MIN,PG,14,0,119,20,41,0.488,8,25,0.32,12,16,0.75,0.585,3,4,0.75,2,13,15,18,6,0,9,15,51,0,NA,2025-12-06
349,Olivier-Maxence Prosper,23,MEM,PF,12,0,119,15,35,0.429,1,9,0.111,14,26,0.538,0.443,20,22,0.909,9,20,29,6,2,1,5,8,51,0,NA,2025-12-06
350,Kelly Olynyk,34,SAS,C,12,0,129,16,32,0.5,5,16,0.313,11,16,0.688,0.578,13,17,0.765,10,21,31,19,4,0,11,21,50,0,NA,2025-12-06
351,Bradley Beal,32,LAC,SG,6,6,121,18,48,0.375,7,19,0.368,11,29,0.379,0.448,6,8,0.75,2,3,5,10,3,0,9,14,49,0,NA,2025-12-06
352,Ousmane Dieng,22,OKC,C,15,0,175,18,48,0.375,7,23,0.304,11,25,0.44,0.448,6,6,1,4,21,25,12,1,5,6,13,49,0,NA,2025-12-06
353,Taurean Prince,31,MIL,SF,8,0,169,17,38,0.447,12,28,0.429,5,10,0.5,0.605,3,3,1,0,13,13,8,6,2,5,20,49,0,NA,2025-12-06
354,Mitchell Robinson,27,NYK,C,14,9,239,23,35,0.657,0,0,NA,23,35,0.657,0.657,3,17,0.176,61,52,113,11,11,12,10,30,49,0,NA,2025-12-06
355,Jericho Sims,27,MIL,C,18,2,241,22,26,0.846,0,0,NA,22,26,0.846,0.846,5,7,0.714,24,43,67,12,3,5,13,27,49,0,NA,2025-12-06
356,Ochai Agbaji,25,TOR,SG,16,1,216,20,54,0.37,1,19,0.053,19,35,0.543,0.38,7,10,0.7,6,24,30,12,7,2,5,27,48,0,NA,2025-12-06
357,Will Riley,19,WAS,SF,15,0,141,19,41,0.463,4,12,0.333,15,29,0.517,0.512,6,10,0.6,10,17,27,13,4,0,7,8,48,0,NA,2025-12-06
358,KJ Simpson,23,CHO,PG,10,0,136,17,50,0.34,7,19,0.368,10,31,0.323,0.41,7,10,0.7,3,16,19,25,10,0,18,11,48,0,NA,2025-12-06
359,Chris Paul,40,LAC,PG,16,0,228,18,56,0.321,10,30,0.333,8,26,0.308,0.411,1,2,0.5,6,22,28,53,11,0,16,23,47,0,NA,2025-12-06
360,Taylor Hendricks,22,UTA,PF,12,3,164,17,47,0.362,5,20,0.25,12,27,0.444,0.415,7,10,0.7,17,25,42,6,5,3,6,6,46,0,NA,2025-12-06
361,Noah Penda,21,ORL,SF,12,0,108,16,33,0.485,6,9,0.667,10,24,0.417,0.576,7,9,0.778,18,20,38,12,1,3,6,12,45,0,NA,2025-12-06
362,Chaz Lanier,24,DET,SG,12,0,130,14,40,0.35,12,36,0.333,2,4,0.5,0.5,3,3,1,6,8,14,10,3,0,1,3,43,0,NA,2025-12-06
363,Dwight Powell,34,DAL,C,19,1,200,12,19,0.632,0,0,NA,12,19,0.632,0.632,19,27,0.704,16,23,39,18,10,4,7,38,43,0,NA,2025-12-06
364,Obi Toppin,27,IND,PF,3,0,82,15,36,0.417,3,17,0.176,12,19,0.632,0.458,9,9,1,3,17,20,5,3,0,6,7,42,0,NA,2025-12-06
365,Carter Bryant,20,SAS,PF,17,0,134,15,47,0.319,8,27,0.296,7,20,0.35,0.404,3,3,1,6,23,29,1,4,2,6,15,41,0,NA,2025-12-06
366,Gui Santos,23,GSW,PF,16,1,122,15,38,0.395,7,26,0.269,8,12,0.667,0.487,4,6,0.667,11,13,24,6,4,1,11,21,41,0,NA,2025-12-06
367,Jase Richardson,20,ORL,SG,13,0,87,14,28,0.5,5,11,0.455,9,17,0.529,0.589,6,7,0.857,3,9,12,13,2,0,4,7,39,0,NA,2025-12-06
368,Malaki Branham,22,WAS,SG,10,0,74,11,25,0.44,2,11,0.182,9,14,0.643,0.48,14,18,0.778,5,12,17,9,2,1,3,5,38,0,NA,2025-12-06
369,Garrison Mathews,29,IND,SG,8,1,106,9,24,0.375,7,22,0.318,2,2,1,0.521,11,14,0.786,1,6,7,4,3,1,3,9,36,0,NA,2025-12-06
370,Jae'Sean Tate,30,HOU,SF,13,0,99,15,28,0.536,4,9,0.444,11,19,0.579,0.607,2,2,1,8,11,19,4,3,0,3,17,36,0,NA,2025-12-06
371,Dalen Terry,23,CHI,SG,12,0,127,15,33,0.455,3,12,0.25,12,21,0.571,0.5,3,7,0.429,6,15,21,16,9,4,9,16,36,0,NA,2025-12-06
372,Blake Wesley,22,POR,SG,6,0,98,14,34,0.412,2,10,0.2,12,24,0.5,0.441,6,10,0.6,2,12,14,19,10,1,7,14,36,0,NA,2025-12-06
373,Gary Harris,31,MIL,SG,15,0,200,12,28,0.429,6,15,0.4,6,13,0.462,0.536,4,4,1,3,18,21,18,12,2,7,16,34,0,NA,2025-12-06
374,Jordan Miller,26,LAC,SF,4,0,54,9,19,0.474,5,10,0.5,4,9,0.444,0.605,11,12,0.917,3,6,9,3,2,0,3,3,34,0,NA,2025-12-06
375,Javon Small,23,MEM,PG,8,0,99,10,28,0.357,6,19,0.316,4,9,0.444,0.464,8,10,0.8,1,7,8,22,0,1,8,7,34,0,NA,2025-12-06
376,Julian Strawther,23,DEN,SG,9,0,71,11,30,0.367,2,16,0.125,9,14,0.643,0.4,9,13,0.692,0,14,14,4,0,1,3,6,33,0,NA,2025-12-06
377,Keshad Johnson,24,MIA,SF,8,0,91,11,33,0.333,4,15,0.267,7,18,0.389,0.394,6,7,0.857,8,15,23,1,3,4,3,8,32,0,NA,2025-12-06
378,David Jones García,24,SAS,SF,10,0,67,13,25,0.52,3,5,0.6,10,20,0.5,0.58,3,6,0.5,4,8,12,18,6,1,5,6,32,0,NA,2025-12-06
379,Isaiah Livers,27,PHO,PF,13,0,158,10,29,0.345,7,24,0.292,3,5,0.6,0.466,5,6,0.833,8,20,28,5,7,5,5,14,32,0,NA,2025-12-06
380,Kevon Looney,29,NOP,C,12,6,155,14,33,0.424,1,7,0.143,13,26,0.5,0.439,3,6,0.5,20,27,47,17,4,5,6,25,32,0,NA,2025-12-06
381,Jalen Green,23,PHO,SG,2,2,30,11,23,0.478,6,14,0.429,5,9,0.556,0.609,3,5,0.6,2,2,4,4,2,0,2,2,31,0,NA,2025-12-06
382,Yanic Konan Niederhauser,22,LAC,C,11,0,57,13,18,0.722,0,0,NA,13,18,0.722,0.722,5,10,0.5,7,8,15,3,0,3,3,4,31,0,NA,2025-12-06
383,Xavier Tillman Sr.,27,BOS,C,11,1,103,14,28,0.5,3,13,0.231,11,15,0.733,0.554,0,0,NA,10,14,24,5,6,2,4,9,31,0,NA,2025-12-06
384,Yang Hansen,20,POR,C,12,0,81,10,35,0.286,1,14,0.071,9,21,0.429,0.3,9,10,0.9,5,13,18,8,0,5,7,8,30,0,NA,2025-12-06
385,Dereck Lively II,21,DAL,C,7,4,115,11,18,0.611,0,0,NA,11,18,0.611,0.611,8,10,0.8,14,23,37,13,4,11,10,21,30,0,NA,2025-12-06
386,Zeke Nnaji,25,DEN,PF,13,1,110,11,20,0.55,3,11,0.273,8,9,0.889,0.625,5,7,0.714,4,15,19,3,3,3,7,16,30,0,NA,2025-12-06
387,Chris Youngblood,23,OKC,SG,17,0,89,8,24,0.333,6,20,0.3,2,4,0.5,0.458,7,7,1,2,13,15,4,1,0,1,15,29,0,NA,2025-12-06
388,Jordan McLaughlin,29,SAS,PG,8,0,74,10,24,0.417,5,15,0.333,5,9,0.556,0.521,3,3,1,3,3,6,10,7,0,2,7,28,0,NA,2025-12-06
389,Caleb Martin,30,DAL,SF,21,0,199,9,37,0.243,2,13,0.154,7,24,0.292,0.27,7,8,0.875,11,22,33,19,10,3,8,36,27,0,NA,2025-12-06
390,Brooks Barnhizer,23,OKC,SG,16,0,120,11,21,0.524,1,3,0.333,10,18,0.556,0.548,3,5,0.6,6,26,32,7,3,2,2,10,26,0,NA,2025-12-06
391,Amir Coffey,28,MIL,SG,17,0,138,10,23,0.435,3,10,0.3,7,13,0.538,0.5,3,3,1,4,10,14,8,0,1,1,6,26,0,NA,2025-12-06
392,Nigel Hayes-Davis,31,PHO,SF,17,0,152,12,36,0.333,1,12,0.083,11,24,0.458,0.347,1,2,0.5,9,13,22,6,7,1,6,13,26,0,NA,2025-12-06
393,Bronny James,21,LAL,SG,13,1,124,10,31,0.323,4,14,0.286,6,17,0.353,0.387,2,2,1,4,5,9,21,9,1,11,12,26,0,NA,2025-12-06
394,Kenrich Williams,31,OKC,PF,5,0,71,10,18,0.556,4,8,0.5,6,10,0.6,0.667,2,2,1,1,10,11,7,0,0,2,6,26,0,NA,2025-12-06
395,Lindy Waters III,28,SAS,SG,11,0,82,9,23,0.391,7,21,0.333,2,2,1,0.543,0,0,NA,2,11,13,5,2,0,1,10,25,0,NA,2025-12-06
396,Cody Williams,21,UTA,SG,12,0,149,11,36,0.306,2,18,0.111,9,18,0.5,0.333,1,3,0.333,3,7,10,6,3,2,5,19,25,0,NA,2025-12-06
397,Rasheer Fleming,21,PHO,PF,12,0,68,8,27,0.296,3,16,0.188,5,11,0.455,0.352,5,5,1,7,8,15,2,3,2,3,9,24,0,NA,2025-12-06
398,Taelon Peter,23,IND,SG,15,0,106,7,29,0.241,6,27,0.222,1,2,0.5,0.345,4,5,0.8,4,12,16,14,2,2,9,6,24,0,NA,2025-12-06
399,Rayan Rupert,21,POR,SG,16,0,120,9,27,0.333,4,14,0.286,5,13,0.385,0.407,2,4,0.5,3,22,25,4,6,1,8,16,24,0,NA,2025-12-06
400,Mark Sears,23,MIL,PG,7,0,26,6,13,0.462,4,8,0.5,2,5,0.4,0.615,6,8,0.75,1,1,2,2,0,0,4,4,22,0,NA,2025-12-06
401,Luke Travers,24,CLE,SG,10,0,92,6,31,0.194,1,15,0.067,5,16,0.313,0.21,9,9,1,6,13,19,9,6,4,2,5,22,0,NA,2025-12-06
402,Eric Gordon,37,PHI,SG,5,0,57,8,13,0.615,5,8,0.625,3,5,0.6,0.808,0,0,NA,1,1,2,3,3,0,3,2,21,0,NA,2025-12-06
403,Antonio Reeves,25,CHO,SG,5,0,50,8,16,0.5,5,10,0.5,3,6,0.5,0.656,0,0,NA,1,4,5,2,1,0,0,3,21,0,NA,2025-12-06
404,JD Davison,23,HOU,PG,10,0,65,8,16,0.5,4,8,0.5,4,8,0.5,0.625,0,2,0,0,3,3,8,3,1,1,4,20,0,NA,2025-12-06
405,Caleb Houstan,23,ATL,SF,8,0,43,6,13,0.462,5,10,0.5,1,3,0.333,0.654,3,3,1,4,1,5,2,1,1,4,5,20,0,NA,2025-12-06
406,GG Jackson II,21,MEM,PF,8,0,54,7,28,0.25,0,12,0,7,16,0.438,0.25,6,9,0.667,3,11,14,2,4,1,2,4,20,0,NA,2025-12-06
407,Matisse Thybulle,28,POR,SG,4,0,49,6,10,0.6,4,6,0.667,2,4,0.5,0.8,4,4,1,0,4,4,3,10,0,1,7,20,0,NA,2025-12-06
408,Jeff Green,39,HOU,PF,9,0,41,7,15,0.467,5,12,0.417,2,3,0.667,0.633,0,0,NA,1,3,4,0,0,1,0,4,19,0,NA,2025-12-06
409,Mac McClung,27,IND,SG,3,0,34,7,18,0.389,2,10,0.2,5,8,0.625,0.444,3,4,0.75,0,4,4,1,5,1,2,6,19,0,NA,2025-12-06
410,Joan Beringer,19,MIN,PF,9,0,37,8,11,0.727,0,0,NA,8,11,0.727,0.727,2,3,0.667,2,10,12,0,1,2,2,9,18,0,NA,2025-12-06
411,Chris Boucher,33,BOS,PF,8,0,91,7,22,0.318,1,12,0.083,6,10,0.6,0.341,3,4,0.75,2,16,18,3,5,7,1,16,18,0,NA,2025-12-06
412,Maxi Kleber,34,LAL,PF,10,0,121,6,15,0.4,3,8,0.375,3,7,0.429,0.5,3,4,0.75,6,12,18,6,2,3,2,16,18,0,NA,2025-12-06
413,Monte Morris,30,IND,PG,6,0,65,7,20,0.35,2,8,0.25,5,12,0.417,0.4,2,4,0.5,1,6,7,9,1,1,2,3,18,0,NA,2025-12-06
414,Jalen Pickett,26,DEN,SG,9,1,56,7,16,0.438,3,8,0.375,4,8,0.5,0.531,1,1,1,2,5,7,7,0,0,4,4,18,0,NA,2025-12-06
415,Devin Carter,23,SAC,PG,8,0,65,5,21,0.238,2,11,0.182,3,10,0.3,0.286,5,5,1,3,9,12,9,6,1,6,8,17,0,NA,2025-12-06
416,Anthony Gill,33,WAS,PF,8,0,31,6,7,0.857,1,1,1,5,6,0.833,0.929,4,4,1,2,5,7,0,0,1,4,3,17,0,NA,2025-12-06
417,Elijah Harkless,25,UTA,SG,7,0,66,4,11,0.364,2,7,0.286,2,4,0.5,0.455,7,9,0.778,2,4,6,5,4,0,3,10,17,0,NA,2025-12-06
418,Bobi Klintman,22,DET,SF,6,0,53,7,21,0.333,3,11,0.273,4,10,0.4,0.405,0,3,0,5,11,16,4,2,0,5,9,17,0,NA,2025-12-06
419,Tolu Smith,25,DET,PF,2,0,22,6,8,0.75,0,0,NA,6,8,0.75,0.75,5,7,0.714,4,7,11,2,1,1,1,2,17,0,NA,2025-12-06
420,Khaman Maluach,19,PHO,C,11,0,49,4,10,0.4,0,3,0,4,7,0.571,0.4,7,8,0.875,2,7,9,1,0,4,5,10,15,0,NA,2025-12-06
421,Emanuel Miller,25,CHI,PF,4,0,29,6,11,0.545,2,5,0.4,4,6,0.667,0.636,1,2,0.5,0,2,2,4,2,0,0,2,15,0,NA,2025-12-06
422,Leonard Miller,22,MIN,SF,9,0,38,6,12,0.5,0,5,0,6,7,0.857,0.5,3,5,0.6,1,10,11,4,2,0,4,7,15,0,NA,2025-12-06
423,Trey Alexander,22,NOP,SG,3,0,37,6,9,0.667,2,3,0.667,4,6,0.667,0.778,0,0,NA,0,4,4,4,1,1,1,4,14,0,NA,2025-12-06
424,Seth Curry,35,GSW,SG,2,0,32,6,9,0.667,2,4,0.5,4,5,0.8,0.778,0,0,NA,1,3,4,3,2,0,0,3,14,0,NA,2025-12-06
425,E.J. Liddell,25,BRK,PF,7,0,32,5,12,0.417,2,8,0.25,3,4,0.75,0.5,2,3,0.667,3,6,9,0,0,0,0,4,14,0,NA,2025-12-06
426,De'Anthony Melton,27,GSW,PG,1,0,21,5,11,0.455,0,2,0,5,9,0.556,0.455,4,4,1,0,1,1,3,2,1,1,3,14,0,NA,2025-12-06
427,PJ Hall,23,MEM,C,7,0,27,5,9,0.556,1,3,0.333,4,6,0.667,0.611,2,3,0.667,3,6,9,2,0,2,1,3,13,0,NA,2025-12-06
428,Ariel Hukporti,23,NYK,C,14,2,102,6,11,0.545,0,0,NA,6,11,0.545,0.545,1,4,0.25,13,19,32,6,1,5,8,18,13,0,NA,2025-12-06
429,Pete Nance,25,MIL,PF,4,0,11,5,6,0.833,3,4,0.75,2,2,1,1.083,0,0,NA,0,2,2,1,0,0,0,0,13,0,NA,2025-12-06
430,Mason Plumlee,35,CHO,C,9,1,72,4,4,1,0,0,NA,4,4,1,1,5,9,0.556,6,17,23,9,3,0,5,2,13,0,NA,2025-12-06
431,Ethan Thompson,26,IND,SG,3,0,44,5,8,0.625,3,6,0.5,2,2,1,0.813,0,0,NA,0,2,2,4,1,2,0,5,13,0,NA,2025-12-06
432,Jamir Watkins,24,WAS,SG,6,1,51,5,9,0.556,1,4,0.25,4,5,0.8,0.611,2,2,1,2,6,8,3,0,1,1,7,13,0,NA,2025-12-06
433,Mohamed Diawara,20,NYK,SF,15,0,53,5,12,0.417,2,6,0.333,3,6,0.5,0.5,0,2,0,3,8,11,8,3,1,5,8,12,0,NA,2025-12-06
434,Tyson Etienne,26,BRK,PG,8,0,34,4,15,0.267,4,13,0.308,0,2,0,0.4,0,0,NA,0,0,0,1,0,0,1,5,12,0,NA,2025-12-06
435,Thanasis Antetokounmpo,33,MIL,SF,8,0,19,4,5,0.8,0,0,NA,4,5,0.8,0.8,3,3,1,1,1,2,0,2,3,0,4,11,0,NA,2025-12-06
436,Andre Jackson Jr.,24,MIL,SG,10,0,64,4,15,0.267,2,8,0.25,2,7,0.286,0.333,1,2,0.5,3,4,7,14,4,1,4,9,11,0,NA,2025-12-06
437,Johni Broome,23,PHI,C,6,0,39,4,20,0.2,0,3,0,4,17,0.235,0.2,2,4,0.5,6,7,13,4,2,0,2,5,10,0,NA,2025-12-06
438,Johnny Furphy,21,IND,SG,5,0,69,4,10,0.4,2,5,0.4,2,5,0.4,0.5,0,0,NA,1,8,9,1,2,0,4,8,10,0,NA,2025-12-06
439,Jonathan Mogbo,24,TOR,PF,10,0,48,5,11,0.455,0,0,NA,5,11,0.455,0.455,0,0,NA,5,9,14,6,1,3,1,5,10,0,NA,2025-12-06
440,Adou Thiero,21,LAL,SF,7,0,47,3,5,0.6,0,0,NA,3,5,0.6,0.6,4,5,0.8,4,2,6,1,2,0,3,8,10,0,NA,2025-12-06
441,Jahmir Young,25,MIA,PG,4,0,17,4,10,0.4,2,4,0.5,2,6,0.333,0.5,0,0,NA,0,1,1,3,0,0,1,3,10,0,NA,2025-12-06
442,DeAndre Jordan,37,NOP,C,2,1,23,4,5,0.8,0,0,NA,4,5,0.8,0.8,1,2,0.5,4,6,10,0,0,0,1,1,9,0,NA,2025-12-06
443,Johnny Juzang,24,MIN,SG,8,0,22,3,9,0.333,2,7,0.286,1,2,0.5,0.444,1,2,0.5,1,2,3,1,0,0,1,3,9,0,NA,2025-12-06
444,Chris Livingston,22,CLE,SF,3,0,17,4,7,0.571,0,3,0,4,4,1,0.571,1,1,1,0,3,3,1,1,0,0,4,9,0,NA,2025-12-06
445,Riley Minix,25,SAS,SF,3,0,8,4,6,0.667,1,3,0.333,3,3,1,0.75,0,0,NA,1,1,2,1,1,0,0,1,9,0,NA,2025-12-06
446,Jamal Cain,26,ORL,SF,5,0,31,3,8,0.375,1,5,0.2,2,3,0.667,0.438,1,2,0.5,2,2,4,2,1,1,2,4,8,0,NA,2025-12-06
447,Zach Collins,28,CHI,C,1,0,21,3,5,0.6,1,2,0.5,2,3,0.667,0.7,1,2,0.5,3,3,6,1,0,0,0,4,8,0,NA,2025-12-06
448,Ron Harper Jr.,25,BOS,SF,4,0,20,3,10,0.3,2,8,0.25,1,2,0.5,0.4,0,0,NA,1,2,3,4,1,2,0,2,8,0,NA,2025-12-06
449,Jacob Toppin,25,ATL,SF,5,0,17,4,6,0.667,0,0,NA,4,6,0.667,0.667,0,0,NA,0,1,1,1,0,1,0,1,8,0,NA,2025-12-06
450,Charles Bassey,25,MEM,C,2,0,31,3,8,0.375,0,0,NA,3,8,0.375,0.375,1,3,0.333,7,8,15,2,1,1,1,5,7,0,NA,2025-12-06
451,Bismack Biyombo,33,SAS,C,8,1,58,3,4,0.75,0,0,NA,3,4,0.75,0.75,1,2,0.5,2,4,6,3,3,1,3,10,7,0,NA,2025-12-06
452,Javonte Cooke,26,POR,SG,3,0,24,3,10,0.3,1,4,0.25,2,6,0.333,0.35,0,0,NA,1,0,1,3,1,0,3,1,7,0,NA,2025-12-06
453,AJ Johnson,21,WAS,SG,9,0,43,2,12,0.167,0,3,0,2,9,0.222,0.167,3,4,0.75,2,4,6,4,0,0,2,3,7,0,NA,2025-12-06
454,Cody Martin,30,IND,SF,4,0,55,2,10,0.2,0,5,0,2,5,0.4,0.2,3,6,0.5,1,13,14,2,4,2,4,5,7,0,NA,2025-12-06
