Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,snapshot_date
151,Brice Sensabaugh,22,UTA,SF,34,6,651,112,268,0.418,52,156,0.333,60,112,0.536,0.515,49,57,0.86,26,68,94,53,24,5,41,60,325,0,NA,2026-01-07
152,Bub Carrington,20,WAS,PG,35,11,940,113,283,0.399,66,157,0.42,47,126,0.373,0.516,32,46,0.696,14,120,134,151,17,8,74,82,324,0,NA,2026-01-07
153,Davion Mitchell,27,MIA,PG,35,35,1053,131,279,0.47,39,103,0.379,92,176,0.523,0.539,23,37,0.622,12,74,86,262,43,4,60,100,324,0,NA,2026-01-07
154,Isaiah Stewart,24,DET,C,33,10,775,124,239,0.519,29,80,0.363,95,159,0.597,0.579,47,66,0.712,64,125,189,37,8,68,42,103,324,0,NA,2026-01-07
155,Kyle Filipowski,22,UTA,C,34,12,764,118,253,0.466,29,94,0.309,89,159,0.56,0.524,58,83,0.699,54,153,207,72,19,18,41,91,323,0,NA,2026-01-07
156,Jake LaRavia,24,LAL,PF,34,13,897,117,251,0.466,36,112,0.321,81,139,0.583,0.538,53,73,0.726,53,94,147,66,46,15,35,81,323,0,NA,2026-01-07
157,Kevin Porter Jr.,25,MIL,PG,17,17,575,108,232,0.466,33,86,0.384,75,146,0.514,0.537,68,79,0.861,12,75,87,132,38,6,55,37,317,1,NA,2026-01-07
158,Miles McBride,25,NYK,SG,25,10,670,106,233,0.455,74,161,0.46,32,72,0.444,0.614,29,34,0.853,17,48,65,59,17,5,19,45,315,0,NA,2026-01-07
159,Tristan Da Silva,24,ORL,SF,33,12,771,118,267,0.442,51,134,0.381,67,133,0.504,0.537,26,32,0.813,26,96,122,38,26,7,31,47,313,0,NA,2026-01-07
160,Coby White,25,CHI,SG,17,14,475,99,225,0.44,36,113,0.319,63,112,0.563,0.52,78,98,0.796,5,52,57,78,11,0,51,38,312,0,NA,2026-01-07
161,Ace Bailey,19,UTA,SF,30,21,715,123,281,0.438,45,126,0.357,78,155,0.503,0.518,20,30,0.667,43,55,98,46,22,11,37,74,311,0,NA,2026-01-07
162,Gary Trent Jr.,27,MIL,SG,34,17,879,106,274,0.387,72,194,0.371,34,80,0.425,0.518,26,32,0.813,4,42,46,54,26,2,22,51,310,0,NA,2026-01-07
163,Tobias Harris,33,DET,PF,23,23,631,111,244,0.455,31,93,0.333,80,151,0.53,0.518,56,66,0.848,24,81,105,57,14,6,23,47,309,0,NA,2026-01-07
164,Jalen Williams,24,OKC,SG,18,18,530,120,259,0.463,15,48,0.313,105,211,0.498,0.492,54,64,0.844,14,77,91,97,27,7,36,40,309,0,NA,2026-01-07
165,Jusuf Nurkić,31,UTA,C,30,25,767,123,238,0.517,17,48,0.354,106,190,0.558,0.553,45,84,0.536,80,208,288,131,39,11,75,96,308,0,NA,2026-01-07
166,Jordan Goodwin,27,PHO,PG,33,2,718,116,282,0.411,53,143,0.371,63,139,0.453,0.505,21,27,0.778,62,85,147,71,47,5,40,55,306,0,NA,2026-01-07
167,Maxime Raynaud,22,SAC,C,29,15,675,128,231,0.554,7,22,0.318,121,209,0.579,0.569,41,57,0.719,55,132,187,31,13,15,29,77,304,0,NA,2026-01-07
168,Marvin Bagley III,26,WAS,PF,30,7,581,121,191,0.634,6,14,0.429,115,177,0.65,0.649,53,72,0.736,71,92,163,47,16,21,32,67,301,0,NA,2026-01-07
169,Jordan Poole,26,NOP,PG,19,5,518,90,248,0.363,46,155,0.297,44,93,0.473,0.456,74,81,0.914,5,30,35,68,12,9,33,49,300,0,NA,2026-01-07
170,Jay Huff,27,IND,C,37,19,729,105,243,0.432,50,164,0.305,55,79,0.696,0.535,39,47,0.83,38,103,141,50,12,80,30,91,299,0,NA,2026-01-07
171,Egor Dёmin,19,BRK,PG,30,23,732,104,266,0.391,67,180,0.372,37,86,0.43,0.517,23,26,0.885,14,85,99,103,27,9,56,57,298,0,NA,2026-01-07
172,Svi Mykhailiuk,28,UTA,SF,33,33,814,111,238,0.466,62,158,0.392,49,80,0.613,0.597,13,14,0.929,24,59,83,62,17,3,25,43,297,0,NA,2026-01-07
173,Dylan Harper,19,SAS,SG,26,0,559,117,264,0.443,17,66,0.258,100,198,0.505,0.475,44,61,0.721,23,60,83,97,27,5,40,52,295,0,NA,2026-01-07
174,Grayson Allen,30,PHO,SG,19,18,581,100,238,0.42,58,152,0.382,42,86,0.488,0.542,36,45,0.8,9,43,52,80,34,4,34,44,294,0,NA,2026-01-07
175,Kentavious Caldwell-Pope,32,MEM,SG,35,13,763,100,245,0.408,44,124,0.355,56,121,0.463,0.498,50,54,0.926,13,71,84,109,30,7,45,38,294,0,NA,2026-01-07
176,Kris Dunn,31,LAC,PG,35,29,946,112,223,0.502,42,106,0.396,70,117,0.598,0.596,27,36,0.75,30,73,103,107,52,6,46,86,293,0,NA,2026-01-07
177,Caleb Love,24,POR,SG,29,0,593,107,277,0.386,55,172,0.32,52,105,0.495,0.486,23,31,0.742,16,56,72,64,13,3,30,37,292,0,NA,2026-01-07
178,Quinten Post,25,GSW,PF,37,23,677,109,252,0.433,56,164,0.341,53,88,0.602,0.544,18,22,0.818,38,113,151,53,21,19,30,76,292,0,NA,2026-01-07
179,Simone Fontecchio,30,MIA,SF,35,1,587,92,239,0.385,61,170,0.359,31,69,0.449,0.513,44,55,0.8,17,79,96,52,15,5,31,51,289,0,NA,2026-01-07
180,Isaiah Joe,26,OKC,SG,28,0,570,87,198,0.439,66,161,0.41,21,37,0.568,0.606,42,45,0.933,14,60,74,41,16,4,20,46,282,0,NA,2026-01-07
181,Jonas Valančiūnas,33,DEN,C,33,1,438,115,194,0.593,3,12,0.25,112,182,0.615,0.601,47,61,0.77,44,110,154,41,7,20,37,67,280,0,NA,2026-01-07
182,Paul George,35,PHI,PF,18,18,531,92,228,0.404,45,115,0.391,47,113,0.416,0.502,49,56,0.875,8,87,95,61,23,9,34,41,278,0,NA,2026-01-07
183,Kristaps Porziņģis,30,ATL,C,16,12,391,92,199,0.462,27,78,0.346,65,121,0.537,0.53,67,79,0.848,21,63,84,44,8,21,15,52,278,0,NA,2026-01-07
184,Jose Alvarado,27,NOP,PG,35,0,776,101,238,0.424,56,155,0.361,45,83,0.542,0.542,19,23,0.826,13,85,98,114,35,4,45,72,277,0,NA,2026-01-07
185,Keegan Murray,25,SAC,PF,19,18,683,111,259,0.429,25,92,0.272,86,167,0.515,0.477,30,38,0.789,30,86,116,29,23,30,22,37,277,0,NA,2026-01-07
186,Ron Holland,20,DET,SF,34,5,704,100,245,0.408,22,89,0.247,78,156,0.5,0.453,53,66,0.803,34,107,141,49,48,11,46,76,275,0,NA,2026-01-07
187,Pelle Larsson,24,MIA,SG,29,18,643,96,209,0.459,32,91,0.352,64,118,0.542,0.536,48,63,0.762,18,59,77,95,17,6,29,55,272,0,NA,2026-01-07
188,Sam Merrill,29,CLE,SG,20,13,525,90,194,0.464,71,159,0.447,19,35,0.543,0.647,21,25,0.84,14,34,48,49,13,3,19,57,272,0,NA,2026-01-07
189,Cason Wallace,22,OKC,SG,36,30,967,103,247,0.417,50,140,0.357,53,107,0.495,0.518,16,20,0.8,29,78,107,79,76,8,31,72,272,0,NA,2026-01-07
190,Jalen Smith,25,CHI,C,30,3,531,99,208,0.476,41,114,0.36,58,94,0.617,0.575,32,41,0.78,60,128,188,39,11,25,27,58,271,0,NA,2026-01-07
191,Isaiah Hartenstein,27,OKC,C,24,24,645,116,180,0.644,0,4,0,116,176,0.659,0.644,37,57,0.649,81,168,249,71,27,18,50,69,269,0,NA,2026-01-07
192,Bruce Brown,29,DEN,SG,36,2,897,105,224,0.469,19,58,0.328,86,166,0.518,0.511,37,48,0.771,41,113,154,79,37,8,40,87,266,0,NA,2026-01-07
193,Aaron Gordon,30,DEN,PF,14,13,390,90,169,0.533,28,65,0.431,62,104,0.596,0.615,56,66,0.848,22,61,83,19,10,3,21,26,264,0,NA,2026-01-07
194,Moussa Diabaté,24,CHO,C,33,7,773,101,162,0.623,0,0,NA,101,162,0.623,0.623,61,92,0.663,124,147,271,47,26,29,26,84,263,0,NA,2026-01-07
195,Sam Hauser,28,BOS,PF,35,7,760,89,237,0.376,79,210,0.376,10,27,0.37,0.542,5,6,0.833,22,99,121,42,19,11,18,41,262,0,NA,2026-01-07
196,Ziaire Williams,24,BRK,SF,28,3,627,81,198,0.409,45,142,0.317,36,56,0.643,0.523,52,60,0.867,17,51,68,19,31,15,29,53,259,0,NA,2026-01-07
197,Javonte Green,32,DET,SG,36,3,697,88,199,0.442,38,104,0.365,50,95,0.526,0.538,43,56,0.768,28,71,99,31,46,12,23,55,257,0,NA,2026-01-07
198,D'Angelo Russell,29,DAL,PG,25,3,476,90,222,0.405,33,110,0.3,57,112,0.509,0.48,43,60,0.717,8,51,59,100,12,2,47,30,256,0,NA,2026-01-07
199,Will Richard,23,GSW,SG,32,13,615,90,176,0.511,41,106,0.387,49,70,0.7,0.628,33,41,0.805,34,54,88,37,32,2,25,62,254,0,NA,2026-01-07
200,Draymond Green,35,GSW,PF,30,30,807,92,218,0.422,42,129,0.326,50,89,0.562,0.518,27,40,0.675,23,153,176,161,27,23,87,95,253,0,NA,2026-01-07
201,Cam Thomas,24,BRK,SG,12,8,310,80,182,0.44,24,66,0.364,56,116,0.483,0.505,68,79,0.861,4,15,19,29,4,1,23,20,252,0,NA,2026-01-07
202,Aaron Nesmith,26,IND,SF,17,14,505,81,214,0.379,49,123,0.398,32,91,0.352,0.493,39,49,0.796,24,58,82,36,13,10,19,46,250,0,NA,2026-01-07
203,Aaron Wiggins,27,OKC,SG,24,6,539,93,206,0.451,44,111,0.396,49,95,0.516,0.558,18,26,0.692,14,52,66,38,14,14,25,38,248,0,NA,2026-01-07
204,Jamal Shead,23,TOR,PG,37,1,755,83,227,0.366,42,127,0.331,41,100,0.41,0.458,38,50,0.76,13,54,67,197,37,5,50,75,246,0,NA,2026-01-07
205,Marcus Smart,31,LAL,SG,25,18,700,80,197,0.406,40,131,0.305,40,66,0.606,0.508,44,47,0.936,16,56,72,78,34,10,45,72,244,0,NA,2026-01-07
206,Buddy Hield,33,GSW,SG,32,3,569,90,215,0.419,46,142,0.324,44,73,0.603,0.526,17,18,0.944,21,59,80,46,27,3,35,43,243,0,NA,2026-01-07
207,Day'Ron Sharpe,24,BRK,C,32,2,552,92,152,0.605,6,26,0.231,86,126,0.683,0.625,53,82,0.646,66,118,184,77,33,16,48,70,243,0,NA,2026-01-07
208,Isaac Okoro,25,CHI,SG,28,28,688,90,189,0.476,29,87,0.333,61,102,0.598,0.553,33,43,0.767,31,43,74,38,15,15,20,77,242,0,NA,2026-01-07
209,Terance Mann,29,BRK,SG,30,30,788,86,193,0.446,25,78,0.321,61,115,0.53,0.51,44,50,0.88,43,62,105,113,23,9,32,84,241,0,NA,2026-01-07
210,T.J. McConnell,33,IND,PG,25,0,425,112,207,0.541,8,26,0.308,104,181,0.575,0.56,9,9,1,9,51,60,117,28,6,31,27,241,0,NA,2026-01-07
211,Luke Kennard,29,ATL,SG,33,0,669,83,167,0.497,46,103,0.447,37,64,0.578,0.635,28,30,0.933,14,52,66,77,25,1,28,39,240,0,NA,2026-01-07
212,Luke Kornet,30,SAS,C,28,20,700,90,134,0.672,0,0,NA,90,134,0.672,0.672,57,68,0.838,85,104,189,60,9,40,14,58,237,0,NA,2026-01-07
213,Sion James,23,CHO,SG,36,15,929,73,180,0.406,40,109,0.367,33,71,0.465,0.517,49,57,0.86,20,101,121,64,23,16,31,62,235,0,NA,2026-01-07
214,Nikola Jović,22,MIA,PF,26,1,522,77,199,0.387,31,104,0.298,46,95,0.484,0.465,50,64,0.781,14,89,103,81,19,11,49,49,235,0,NA,2026-01-07
215,Khris Middleton,34,WAS,SF,24,24,585,87,197,0.442,19,60,0.317,68,137,0.496,0.49,42,51,0.824,23,75,98,77,19,8,37,67,235,0,NA,2026-01-07
216,Dru Smith,28,MIA,SG,37,1,637,81,190,0.426,27,81,0.333,54,109,0.495,0.497,46,56,0.821,28,62,90,95,58,11,35,58,235,0,NA,2026-01-07
217,Luguentz Dort,26,OKC,SF,28,28,756,81,212,0.382,54,161,0.335,27,51,0.529,0.509,16,17,0.941,22,76,98,28,22,17,19,86,232,0,NA,2026-01-07
218,Gradey Dick,22,TOR,SG,37,0,579,77,190,0.405,33,103,0.32,44,87,0.506,0.492,44,52,0.846,16,56,72,24,27,4,19,46,231,0,NA,2026-01-07
219,Tari Eason,24,HOU,PF,19,7,451,88,177,0.497,42,86,0.488,46,91,0.505,0.616,12,19,0.632,32,77,109,28,21,11,28,36,230,0,NA,2026-01-07
220,Isaiah Collier,21,UTA,PG,27,2,626,80,157,0.51,12,33,0.364,68,124,0.548,0.548,57,84,0.679,7,59,66,179,19,10,63,61,229,0,NA,2026-01-07
221,Ryan Kalkbrenner,24,CHO,C,26,25,665,96,122,0.787,0,2,0,96,120,0.8,0.787,34,47,0.723,67,100,167,16,18,47,30,48,226,0,NA,2026-01-07
222,Daniss Jenkins,24,DET,PG,29,6,458,82,185,0.443,29,71,0.408,53,114,0.465,0.522,32,40,0.8,16,31,47,84,24,3,37,37,225,0,NA,2026-01-07
223,Patrick Williams,24,CHI,PF,34,1,632,79,210,0.376,43,111,0.387,36,99,0.364,0.479,23,35,0.657,23,74,97,39,26,10,29,46,224,0,NA,2026-01-07
224,Caris LeVert,31,DET,SG,26,0,523,76,174,0.437,33,86,0.384,43,88,0.489,0.532,34,51,0.667,7,39,46,73,22,15,36,35,219,0,NA,2026-01-07
225,Herbert Jones,27,NOP,SF,23,23,651,80,203,0.394,32,96,0.333,48,107,0.449,0.473,26,32,0.813,25,59,84,52,38,7,30,75,218,0,NA,2026-01-07
226,Justin Champagnie,24,WAS,SF,33,8,566,81,164,0.494,21,63,0.333,60,101,0.594,0.558,34,48,0.708,68,111,179,31,24,20,14,54,217,0,NA,2026-01-07
227,Tyrese Martin,26,BRK,SG,29,6,566,80,208,0.385,39,121,0.322,41,87,0.471,0.478,17,24,0.708,27,60,87,65,19,3,31,28,216,0,NA,2026-01-07
228,Precious Achiuwa,26,SAC,C,30,17,594,89,182,0.489,10,31,0.323,79,151,0.523,0.516,27,55,0.491,54,107,161,34,25,13,15,52,215,0,NA,2026-01-07
229,Daniel Gafford,27,DAL,C,26,17,534,84,132,0.636,0,0,NA,84,132,0.636,0.636,47,60,0.783,51,113,164,24,23,37,37,66,215,0,NA,2026-01-07
230,Collin Murray-Boyles,20,TOR,PF,30,6,576,89,165,0.539,15,38,0.395,74,127,0.583,0.585,22,39,0.564,66,63,129,49,23,17,34,77,215,0,NA,2026-01-07
231,Andre Drummond,32,PHI,C,30,14,619,85,164,0.518,15,39,0.385,70,125,0.56,0.564,29,46,0.63,105,170,275,25,16,26,27,63,214,0,NA,2026-01-07
232,Bilal Coulibaly,21,WAS,SG,21,21,569,68,178,0.382,19,76,0.25,49,102,0.48,0.435,57,74,0.77,22,83,105,55,33,21,37,58,212,0,NA,2026-01-07
233,Isaiah Jackson,24,IND,C,29,14,530,83,142,0.585,0,0,NA,83,142,0.585,0.585,46,62,0.742,73,98,171,24,21,24,33,87,212,0,NA,2026-01-07
234,Jonathan Kuminga,23,GSW,PF,18,13,446,78,181,0.431,16,50,0.32,62,131,0.473,0.475,40,54,0.741,28,83,111,46,5,6,44,31,212,0,NA,2026-01-07
235,Kris Murray,25,POR,SF,34,11,874,78,175,0.446,20,78,0.256,58,97,0.598,0.503,31,42,0.738,61,75,136,42,40,14,31,68,207,0,NA,2026-01-07
236,Jordan Walsh,21,BOS,PF,30,20,599,78,134,0.582,27,57,0.474,51,77,0.662,0.683,24,29,0.828,46,100,146,28,29,16,18,76,207,0,NA,2026-01-07
237,Jakob Poeltl,30,TOR,C,21,21,531,88,127,0.693,0,0,NA,88,127,0.693,0.693,28,47,0.596,57,105,162,45,16,11,33,66,204,0,NA,2026-01-07
238,Walter Clayton,22,UTA,PG,31,0,514,67,161,0.416,27,87,0.31,40,74,0.541,0.5,42,44,0.955,10,50,60,95,14,7,32,54,203,0,NA,2026-01-07
239,Ja'Kobe Walter,21,TOR,SG,34,7,599,69,162,0.426,38,105,0.362,31,57,0.544,0.543,27,36,0.75,24,46,70,28,31,5,19,67,203,0,NA,2026-01-07
240,Ryan Dunn,23,PHO,SF,29,11,643,81,182,0.445,24,78,0.308,57,104,0.548,0.511,16,24,0.667,50,93,143,50,32,17,33,73,202,0,NA,2026-01-07
241,Josh Okogie,27,HOU,SG,33,21,662,70,156,0.449,34,83,0.41,36,73,0.493,0.558,27,37,0.73,38,52,90,31,33,6,27,57,201,0,NA,2026-01-07
242,Kelly Oubre Jr.,30,PHI,SF,12,12,418,74,149,0.497,23,67,0.343,51,82,0.622,0.574,30,38,0.789,14,47,61,16,13,10,18,32,201,0,NA,2026-01-07
243,Dominick Barlow,22,PHI,PF,24,21,600,78,147,0.531,10,40,0.25,68,107,0.636,0.565,34,43,0.791,48,73,121,37,21,19,24,57,200,0,NA,2026-01-07
244,Jrue Holiday,35,POR,PG,12,12,401,74,166,0.446,31,85,0.365,43,81,0.531,0.539,21,25,0.84,16,47,63,99,19,3,35,24,200,0,NA,2026-01-07
245,Spencer Jones,24,DEN,SF,32,21,711,73,135,0.541,32,76,0.421,41,59,0.695,0.659,22,35,0.629,39,50,89,32,31,13,22,87,200,0,NA,2026-01-07
246,Goga Bitadze,26,ORL,C,33,0,556,80,114,0.702,2,8,0.25,78,106,0.736,0.711,36,47,0.766,63,103,166,44,23,41,20,76,198,0,NA,2026-01-07
247,Keon Ellis,26,SAC,SG,35,4,627,69,179,0.385,43,121,0.355,26,58,0.448,0.506,17,28,0.607,13,36,49,22,43,18,19,61,198,0,NA,2026-01-07
248,Luka Garza,27,BOS,C,27,1,424,69,113,0.611,17,36,0.472,52,77,0.675,0.686,43,54,0.796,67,44,111,27,11,14,11,70,198,0,NA,2026-01-07
249,Dean Wade,29,CLE,PF,34,13,770,67,169,0.396,41,126,0.325,26,43,0.605,0.518,22,30,0.733,28,109,137,54,24,13,9,57,197,0,NA,2026-01-07
250,Sidy Cissoko,21,POR,SF,32,12,659,65,167,0.389,35,105,0.333,30,62,0.484,0.494,31,44,0.705,27,43,70,50,20,9,36,81,196,0,NA,2026-01-07
251,Cam Whitmore,21,WAS,SF,21,0,354,77,169,0.456,16,56,0.286,61,113,0.54,0.503,23,31,0.742,19,39,58,15,15,8,18,25,193,0,NA,2026-01-07
252,Trae Young,27,ATL,PG,10,10,280,56,135,0.415,18,59,0.305,38,76,0.5,0.481,63,73,0.863,0,15,15,89,10,1,26,20,193,0,NA,2026-01-07
253,Oso Ighodaro,23,PHO,PF,36,7,704,86,140,0.614,0,1,0,86,139,0.619,0.614,20,41,0.488,48,118,166,63,31,19,43,93,192,0,NA,2026-01-07
254,Domantas Sabonis,29,SAC,C,11,11,365,74,145,0.51,4,20,0.2,70,125,0.56,0.524,37,51,0.725,37,98,135,41,13,2,28,44,189,0,NA,2026-01-07
255,Brook Lopez,37,LAC,C,28,6,474,63,170,0.371,44,122,0.361,19,48,0.396,0.5,17,21,0.81,10,63,73,25,11,28,24,47,187,0,NA,2026-01-07
256,Tre Mann,24,CHO,PG,24,1,432,70,201,0.348,31,104,0.298,39,97,0.402,0.425,13,15,0.867,18,45,63,58,13,3,37,44,184,0,NA,2026-01-07
257,Josh Minott,23,BOS,PF,29,10,510,66,131,0.504,32,73,0.438,34,58,0.586,0.626,20,26,0.769,39,76,115,32,24,11,18,49,184,0,NA,2026-01-07
258,Nique Clifford,23,SAC,SG,33,3,613,68,166,0.41,23,74,0.311,45,92,0.489,0.479,22,31,0.71,23,71,94,44,21,9,37,70,181,0,NA,2026-01-07
259,Kobe Sanders,23,LAC,SG,27,4,534,64,139,0.46,26,67,0.388,38,72,0.528,0.554,25,28,0.893,11,51,62,40,16,3,40,61,179,0,NA,2026-01-07
260,Ben Sheppard,24,IND,SG,26,11,628,64,169,0.379,32,99,0.323,32,70,0.457,0.473,17,21,0.81,19,79,98,47,17,3,16,50,177,0,NA,2026-01-07
261,Vince Williams Jr.,25,MEM,PG,23,11,503,61,173,0.353,30,100,0.3,31,73,0.425,0.439,25,31,0.806,18,81,99,113,18,12,48,48,177,0,NA,2026-01-07
262,Cole Anthony,25,MIL,PG,27,0,404,74,173,0.428,15,52,0.288,59,121,0.488,0.471,13,22,0.591,11,58,69,99,17,8,51,57,176,0,NA,2026-01-07
263,Aaron Holiday,29,HOU,PG,27,0,383,57,137,0.416,37,92,0.402,20,45,0.444,0.551,25,29,0.862,3,20,23,26,11,4,21,35,176,0,NA,2026-01-07
264,Jaden Ivey,23,DET,SG,21,0,347,64,138,0.464,24,64,0.375,40,74,0.541,0.551,24,30,0.8,10,34,44,37,13,7,18,29,176,0,NA,2026-01-07
265,Derrick Jones Jr.,28,LAC,SF,17,13,411,65,117,0.556,22,55,0.4,43,62,0.694,0.65,24,31,0.774,15,30,45,20,13,18,14,35,176,0,NA,2026-01-07
266,Ryan Nembhard,22,DAL,PG,24,16,484,76,159,0.478,22,56,0.393,54,103,0.524,0.547,2,3,0.667,5,38,43,121,6,0,37,38,176,0,NA,2026-01-07
267,Tristan Vukcevic,22,WAS,C,26,2,303,61,131,0.466,11,53,0.208,50,78,0.641,0.508,43,55,0.782,15,50,65,25,7,14,27,36,176,0,NA,2026-01-07
268,Jaxson Hayes,25,LAL,C,29,4,501,70,91,0.769,1,1,1,69,90,0.767,0.775,34,52,0.654,39,75,114,26,12,18,16,57,175,0,NA,2026-01-07
269,Bryce McGowens,23,NOP,SG,23,9,427,56,117,0.479,19,37,0.514,37,80,0.463,0.56,44,57,0.772,9,41,50,30,15,4,12,38,175,0,NA,2026-01-07
270,Corey Kispert,26,WAS,SF,19,2,370,59,119,0.496,30,76,0.395,29,43,0.674,0.622,26,34,0.765,6,38,44,32,8,3,14,20,174,0,NA,2026-01-07
271,Bones Hyland,25,MIN,PG,28,3,382,61,139,0.439,30,89,0.337,31,50,0.62,0.547,21,28,0.75,6,33,39,66,15,6,23,47,173,0,NA,2026-01-07
272,Jared McCain,21,PHI,SG,25,1,478,64,183,0.35,29,90,0.322,35,93,0.376,0.429,16,19,0.842,4,60,64,46,22,1,22,34,173,0,NA,2026-01-07
273,Nicolas Batum,37,LAC,PF,34,3,706,55,135,0.407,53,129,0.411,2,6,0.333,0.604,8,9,0.889,16,73,89,27,28,14,21,64,171,0,NA,2026-01-07
274,Nae'Qwan Tomlin,25,CLE,PF,27,2,417,65,139,0.468,13,52,0.25,52,87,0.598,0.514,27,38,0.711,36,46,82,16,18,20,10,50,170,0,NA,2026-01-07
275,Tyler Kolek,24,NYK,PG,32,1,430,68,151,0.45,23,67,0.343,45,84,0.536,0.526,10,15,0.667,10,50,60,90,14,3,28,44,169,0,NA,2026-01-07
276,Mouhamed Gueye,23,ATL,PF,36,3,545,68,144,0.472,15,60,0.25,53,84,0.631,0.524,17,30,0.567,40,80,120,30,22,21,19,56,168,0,NA,2026-01-07
277,Craig Porter Jr.,25,CLE,PG,33,0,571,67,133,0.504,19,46,0.413,48,87,0.552,0.575,13,21,0.619,51,70,121,91,35,22,28,40,166,0,NA,2026-01-07
278,Gary Payton II,33,GSW,SG,35,1,429,74,140,0.529,11,40,0.275,63,100,0.63,0.568,5,10,0.5,37,71,108,60,19,13,29,53,164,0,NA,2026-01-07
279,Mike Conley,38,MIN,PG,32,6,597,46,130,0.354,33,96,0.344,13,34,0.382,0.481,35,38,0.921,12,45,57,97,20,7,19,52,160,0,NA,2026-01-07
280,Paul Reed,26,DET,C,28,4,319,69,113,0.611,6,16,0.375,63,97,0.649,0.637,15,24,0.625,53,63,116,29,21,17,25,42,159,0,NA,2026-01-07
281,Yves Missi,21,NOP,C,30,7,528,69,119,0.58,0,0,NA,69,119,0.58,0.58,20,37,0.541,85,71,156,33,10,36,25,50,158,0,NA,2026-01-07
282,Steven Adams,32,HOU,C,26,8,573,58,117,0.496,0,0,NA,58,117,0.496,0.496,41,67,0.612,115,107,222,37,18,14,29,45,157,0,NA,2026-01-07
283,Alex Caruso,31,OKC,SG,26,0,477,57,136,0.419,26,85,0.306,31,51,0.608,0.515,16,18,0.889,15,61,76,54,38,9,22,32,156,0,NA,2026-01-07
284,Tyler Herro,26,MIA,SG,7,6,220,57,114,0.5,16,41,0.39,41,73,0.562,0.57,26,28,0.929,3,36,39,17,6,3,9,11,156,0,NA,2026-01-07
285,Dalton Knecht,24,LAL,SF,29,1,381,59,130,0.454,27,77,0.351,32,53,0.604,0.558,11,16,0.688,11,38,49,12,8,8,12,32,156,0,NA,2026-01-07
286,Drew Eubanks,28,SAC,C,29,11,411,65,104,0.625,1,3,0.333,64,101,0.634,0.63,24,43,0.558,24,57,81,8,12,19,25,40,155,0,NA,2026-01-07
287,Jaylen Clark,24,MIN,SG,34,0,488,53,122,0.434,16,54,0.296,37,68,0.544,0.5,32,49,0.653,32,34,66,18,28,6,12,50,154,0,NA,2026-01-07
288,Pat Spencer,29,GSW,PG,24,3,373,58,142,0.408,16,43,0.372,42,99,0.424,0.465,21,24,0.875,17,36,53,79,17,1,23,32,153,0,NA,2026-01-07
289,Jase Richardson,20,ORL,SG,26,0,304,56,112,0.5,20,47,0.426,36,65,0.554,0.589,20,26,0.769,14,22,36,36,8,1,17,27,152,0,NA,2026-01-07
290,Zach Edey,23,MEM,C,11,11,284,62,98,0.633,1,5,0.2,61,93,0.656,0.638,25,32,0.781,43,79,122,12,7,21,26,37,150,0,NA,2026-01-07
291,Drake Powell,20,BRK,SG,24,1,437,52,108,0.481,18,50,0.36,34,58,0.586,0.565,28,31,0.903,4,33,37,42,16,4,25,39,150,0,NA,2026-01-07
292,Tidjane Salaün,20,CHO,PF,22,0,371,53,102,0.52,24,53,0.453,29,49,0.592,0.637,18,25,0.72,15,78,93,19,11,6,15,38,148,0,NA,2026-01-07
293,Justin Edwards,22,PHI,SF,28,5,447,51,139,0.367,31,93,0.333,20,46,0.435,0.478,14,15,0.933,15,34,49,36,20,7,21,48,147,0,NA,2026-01-07
294,Jamaree Bouyea,26,PHO,PG,19,0,280,59,105,0.562,16,39,0.41,43,66,0.652,0.638,11,16,0.688,10,29,39,33,12,7,7,14,145,0,NA,2026-01-07
295,Jaden Hardy,23,DAL,SG,25,1,273,48,119,0.403,27,73,0.37,21,46,0.457,0.517,22,26,0.846,7,26,33,16,6,2,21,27,145,0,NA,2026-01-07
296,Kevin Love,37,UTA,PF,20,2,342,46,112,0.411,30,83,0.361,16,29,0.552,0.545,21,27,0.778,31,76,107,39,7,7,14,40,143,0,NA,2026-01-07
297,Asa Newell,20,ATL,PF,27,0,299,55,98,0.561,23,49,0.469,32,49,0.653,0.679,10,18,0.556,23,31,54,15,10,8,15,44,143,0,NA,2026-01-07
298,Branden Carlson,26,OKC,C,27,1,298,58,105,0.552,18,49,0.367,40,56,0.714,0.638,8,15,0.533,15,54,69,17,5,12,10,25,142,0,NA,2026-01-07
299,Robert Williams,28,POR,C,24,1,385,64,92,0.696,1,9,0.111,63,83,0.759,0.701,12,17,0.706,53,96,149,23,14,32,13,33,141,0,NA,2026-01-07
300,Danny Wolf,21,BRK,PF,19,2,370,50,129,0.388,19,55,0.345,31,74,0.419,0.461,22,26,0.846,15,58,73,37,10,3,25,28,141,0,NA,2026-01-07
301,Micah Peavy,24,NOP,SG,32,1,475,58,147,0.395,13,50,0.26,45,97,0.464,0.439,11,15,0.733,28,40,68,30,18,3,11,52,140,0,NA,2026-01-07
